nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x ,Relbow_y,Rwrist_x,RWrist_y ,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y ,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y ,REye_x,REye_y,LEye_x,LEye_y ,REar_x,REar_y,LEar_x,Lear_y,class
0.52,0.09,0.54,0.22,0.5,0.22,0.48,0.37,0.46,0.5,0.59,0.22,0.6,0.35,0.6,0.5,0.5,0.5,0.49,0.72,0.48,0.89,0.56,0.5,0.56,0.72,0.57,0.89,0.52,0.09,0.54,0.07,0.51,0.09,0.56,0.09,0
0.52,0.09,0.54,0.22,0.5,0.22,0.48,0.37,0.46,0.5,0.59,0.22,0.6,0.37,0.6,0.5,0.5,0.5,0.49,0.7,0.48,0.89,0.55,0.5,0.56,0.72,0.57,0.89,0.51,0.07,0.54,0.07,0.51,0.09,0.56,0.09,0
0.52,0.09,0.54,0.22,0.5,0.22,0.49,0.37,0.48,0.48,0.57,0.2,0.6,0.35,0.59,0.5,0.5,0.5,0.49,0.7,0.48,0.89,0.55,0.5,0.56,0.7,0.57,0.89,0.51,0.09,0.54,0.07,0.51,0.11,0.56,0.09,0
0.52,0.09,0.54,0.22,0.5,0.22,0.49,0.35,0,0,0.57,0.22,0.59,0.37,0.57,0.5,0.49,0.5,0.49,0.7,0.48,0.89,0.55,0.5,0.55,0.72,0.57,0.89,0.51,0.09,0.52,0.09,0.5,0.11,0.55,0.09,0
0.51,0.11,0.54,0.22,0.51,0.22,0,0,0,0,0.57,0.2,0.59,0.37,0.57,0.5,0.49,0.5,0.49,0.7,0.48,0.89,0.54,0.5,0.55,0.72,0.57,0.91,0.51,0.09,0.52,0.09,0.5,0.11,0.55,0.09,0
0.51,0.11,0.54,0.22,0.51,0.22,0,0,0,0,0.57,0.2,0.57,0.37,0.56,0.5,0.49,0.5,0.48,0.7,0.48,0.89,0.54,0.5,0.54,0.7,0.57,0.89,0.5,0.09,0.52,0.09,0,0,0.55,0.09,0
0.51,0.09,0.54,0.22,0.5,0.22,0,0,0,0,0.57,0.2,0.59,0.35,0.57,0.5,0.49,0.5,0.49,0.7,0.48,0.89,0.54,0.5,0.55,0.72,0.57,0.89,0.51,0.09,0.52,0.07,0.5,0.11,0.55,0.09,0
0.52,0.09,0.54,0.2,0.49,0.22,0.48,0.37,0.46,0.5,0.57,0.2,0.59,0.35,0.6,0.5,0.49,0.5,0.48,0.72,0.48,0.89,0.55,0.5,0.56,0.7,0.57,0.89,0.51,0.07,0.54,0.07,0.5,0.09,0.56,0.09,0
0.54,0.09,0.54,0.22,0.49,0.22,0.48,0.37,0.45,0.5,0.59,0.22,0.6,0.37,0.6,0.5,0.5,0.5,0.49,0.7,0.48,0.89,0.56,0.5,0.57,0.72,0.57,0.89,0.52,0.07,0.55,0.07,0.51,0.09,0.56,0.09,0
0.55,0.09,0.54,0.2,0.5,0.2,0.48,0.35,0.48,0.5,0.57,0.22,0,0,0,0,0.51,0.5,0.49,0.7,0.48,0.89,0.57,0.5,0.57,0.72,0.57,0.89,0.54,0.07,0.55,0.09,0.51,0.09,0.57,0.09,0
0.55,0.11,0.52,0.2,0.51,0.2,0.5,0.35,0.51,0.5,0.55,0.2,0,0,0,0,0.51,0.48,0.5,0.7,0.48,0.89,0.56,0.48,0.57,0.7,0.57,0.89,0.54,0.09,0.55,0.09,0.51,0.09,0.56,0.11,0
0.55,0.11,0.52,0.2,0.51,0.2,0.51,0.35,0.52,0.5,0.54,0.2,0,0,0,0,0.51,0.48,0.51,0.7,0.48,0.89,0.55,0.48,0.56,0.7,0.57,0.89,0.54,0.09,0.56,0.09,0.51,0.09,0.56,0.11,0
0.55,0.11,0.52,0.2,0.51,0.2,0.52,0.37,0.54,0.5,0.54,0.2,0,0,0,0,0.51,0.48,0.51,0.7,0.48,0.89,0.55,0.48,0.56,0.7,0.57,0.89,0.54,0.09,0.56,0.09,0.51,0.11,0.56,0.11,0
0.54,0.11,0.52,0.2,0.5,0.2,0.49,0.35,0.5,0.48,0.55,0.2,0,0,0,0,0.51,0.48,0.5,0.72,0.48,0.89,0.56,0.48,0.57,0.7,0.57,0.89,0.54,0.09,0.55,0.09,0.51,0.09,0.56,0.09,0
0.52,0.11,0.54,0.17,0.51,0.17,0,0,0,0,0.55,0.17,0.59,0.24,0,0,0.5,0.46,0.49,0.67,0.48,0.89,0.54,0.46,0.55,0.7,0.57,0.89,0.51,0.09,0.52,0.09,0.5,0.11,0.55,0.09,0
0.52,0.11,0.54,0.2,0.51,0.2,0,0,0,0,0.56,0.2,0.54,0.35,0.52,0.48,0.5,0.46,0.49,0.67,0.48,0.89,0.54,0.48,0.55,0.7,0.57,0.89,0.51,0.09,0.54,0.09,0.51,0.11,0.56,0.09,0
0.52,0.11,0.54,0.2,0.52,0.2,0,0,0,0,0.55,0.2,0.54,0.35,0.52,0.5,0.5,0.48,0.48,0.7,0.48,0.89,0.54,0.48,0.55,0.72,0.57,0.89,0.52,0.09,0.54,0.09,0.51,0.09,0.56,0.09,0
0.52,0.11,0.54,0.2,0.52,0.2,0,0,0,0,0.55,0.2,0.54,0.35,0.51,0.5,0.5,0.48,0.48,0.7,0.48,0.89,0.54,0.5,0.55,0.72,0.57,0.89,0.51,0.09,0.54,0.09,0.51,0.09,0.56,0.09,0
0.52,0.09,0.54,0.2,0.49,0.22,0.48,0.35,0,0,0.57,0.2,0.59,0.35,0.59,0.5,0.49,0.48,0.48,0.7,0.48,0.89,0.55,0.48,0.57,0.72,0.57,0.89,0.51,0.09,0.54,0.07,0.5,0.09,0.55,0.09,0
0.54,0.09,0.54,0.22,0.5,0.2,0.48,0.37,0.46,0.5,0.59,0.22,0.6,0.37,0.6,0.5,0.5,0.48,0.49,0.7,0.48,0.89,0.56,0.48,0.57,0.7,0.57,0.89,0.52,0.09,0.55,0.07,0.51,0.09,0.56,0.09,0
0.54,0.11,0.54,0.22,0.5,0.22,0.48,0.37,0.46,0.5,0.59,0.22,0.6,0.35,0.6,0.48,0.51,0.48,0.49,0.7,0.48,0.89,0.57,0.48,0.57,0.72,0.57,0.89,0.52,0.09,0.55,0.09,0.51,0.11,0.57,0.09,0
0.52,0.15,0.54,0.26,0.49,0.26,0.46,0.41,0.46,0.52,0.57,0.26,0.59,0.41,0.59,0.52,0.5,0.52,0.49,0.7,0.48,0.89,0.56,0.52,0.56,0.7,0.59,0.89,0.52,0.15,0.54,0.13,0.51,0.15,0.56,0.15,0
0.52,0.17,0.52,0.26,0.49,0.26,0.48,0.39,0.48,0.48,0.57,0.26,0.57,0.39,0,0,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.83,0.51,0.17,0.54,0.15,0.5,0.17,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.48,0.5,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.85,0.52,0.17,0.54,0.17,0.51,0.17,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.48,0.5,0.57,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.48,0.83,0.56,0.5,0.56,0.67,0.57,0.85,0.52,0.17,0.54,0.17,0.51,0.17,0.55,0.17,0
0.52,0.17,0.54,0.28,0.49,0.28,0.48,0.39,0.48,0.5,0.57,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.48,0.83,0.56,0.5,0.56,0.67,0.57,0.85,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.54,0.28,0.49,0.28,0.48,0.39,0.48,0.5,0.57,0.28,0.57,0.39,0.57,0.48,0.5,0.5,0.49,0.67,0.48,0.83,0.56,0.5,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.5,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.83,0.51,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.5,0.56,0.28,0.57,0.39,0,0,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.85,0.51,0.17,0.54,0.17,0.51,0.2,0.55,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.5,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.85,0.51,0.17,0.54,0.17,0.51,0.2,0.55,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.5,0.57,0.28,0.57,0.39,0.59,0.5,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.55,0.17,0
0.51,0.2,0.54,0.28,0.5,0.28,0.49,0.39,0,0,0.56,0.28,0.57,0.41,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.55,0.52,0.55,0.67,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.55,0.17,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.57,0.85,0.51,0.17,0.52,0.17,0,0,0.55,0.2,0
0.52,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.56,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.56,0.83,0.51,0.17,0.52,0.17,0,0,0.55,0.17,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.56,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.57,0.85,0.51,0.17,0.52,0.17,0,0,0.54,0.17,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.56,0.85,0.51,0.17,0.52,0.17,0,0,0.55,0.17,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.56,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.54,0.17,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.56,0.41,0.56,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.54,0.7,0.57,0.85,0.51,0.17,0.52,0.17,0,0,0.54,0.2,0
0.51,0.2,0.54,0.28,0.51,0.28,0,0,0,0,0.56,0.28,0.57,0.41,0.56,0.52,0.5,0.5,0.49,0.67,0.48,0.83,0.54,0.52,0.55,0.7,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.54,0.17,0
0.52,0.2,0.52,0.28,0.5,0.28,0.48,0.39,0.46,0.48,0.56,0.28,0.57,0.41,0.57,0.52,0.49,0.5,0.49,0.67,0.48,0.83,0.55,0.52,0.55,0.67,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.48,0.56,0.28,0.57,0.39,0.57,0.5,0.49,0.5,0.49,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.17,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.85,0.51,0.17,0.52,0.17,0.5,0.2,0.54,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.83,0.51,0.17,0.52,0.17,0.5,0.2,0.54,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.56,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.83,0.51,0.17,0.52,0.17,0.5,0.2,0.55,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.83,0.51,0.17,0.52,0.17,0.5,0.2,0.55,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.56,0.5,0.5,0.52,0.48,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.83,0.51,0.17,0.54,0.17,0.5,0.2,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0,0,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.85,0.51,0.17,0.54,0.17,0.5,0.2,0.55,0.17,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.52,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.48,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.17,0.55,0.2,0
0.55,0.2,0.52,0.28,0.5,0.28,0.48,0.41,0.48,0.52,0.55,0.28,0.56,0.41,0.57,0.52,0.51,0.52,0.49,0.67,0.48,0.83,0.55,0.52,0.56,0.67,0.57,0.85,0.54,0.17,0.55,0.17,0.52,0.17,0,0,0
0.55,0.22,0.51,0.28,0.51,0.28,0.5,0.41,0.5,0.52,0.51,0.26,0,0,0,0,0.51,0.5,0.5,0.67,0.48,0.83,0.54,0.5,0.56,0.67,0.57,0.83,0.55,0.2,0,0,0.52,0.2,0,0,0
0.55,0.2,0.52,0.28,0.5,0.26,0.49,0.39,0.5,0.52,0.54,0.28,0,0,0,0,0.51,0.52,0.5,0.67,0.48,0.83,0.55,0.5,0.56,0.67,0.57,0.83,0.54,0.17,0,0,0.52,0.17,0,0,0
0.54,0.2,0.52,0.28,0.5,0.28,0.49,0.41,0.49,0.52,0.56,0.28,0.57,0.41,0.57,0.52,0.51,0.52,0.49,0.67,0.48,0.83,0.56,0.52,0.56,0.67,0.57,0.85,0.52,0.17,0.54,0.17,0.51,0.2,0.56,0.2,0
0.52,0.17,0.54,0.28,0.5,0.28,0.49,0.41,0.48,0.52,0.57,0.28,0.57,0.39,0.57,0.52,0.51,0.52,0.49,0.67,0.48,0.83,0.56,0.52,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.54,0.17,0.54,0.28,0.5,0.28,0.49,0.41,0.48,0.52,0.57,0.28,0.57,0.41,0.57,0.52,0.5,0.52,0.49,0.67,0.48,0.83,0.56,0.52,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.54,0.28,0.5,0.28,0.49,0.41,0.48,0.52,0.57,0.28,0.57,0.39,0.57,0.5,0.51,0.5,0.49,0.67,0.48,0.83,0.56,0.52,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.54,0.28,0.5,0.28,0.49,0.41,0.48,0.52,0.57,0.28,0.57,0.39,0.57,0.5,0.5,0.52,0.49,0.67,0.48,0.83,0.56,0.52,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.52,0.17,0.54,0.28,0.5,0.28,0.49,0.41,0.48,0.52,0.57,0.28,0.57,0.39,0.57,0.5,0.51,0.5,0.49,0.67,0.48,0.83,0.56,0.5,0.56,0.67,0.57,0.83,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.17,0
0.54,0.2,0.52,0.28,0.5,0.28,0.48,0.41,0.48,0.5,0.56,0.28,0.56,0.41,0.56,0.52,0.5,0.5,0.49,0.65,0.48,0.81,0.55,0.5,0.56,0.67,0.56,0.81,0.52,0.17,0.54,0.17,0.51,0.2,0.55,0.2,0
0.54,0.22,0.54,0.31,0.5,0.31,0.49,0.41,0.48,0.5,0.57,0.31,0.57,0.41,0.57,0.52,0.5,0.5,0.49,0.65,0.48,0.78,0.55,0.52,0.55,0.67,0.55,0.81,0.54,0.22,0.55,0.22,0.52,0.22,0.56,0.22,0
0.52,0.24,0.52,0.33,0.5,0.31,0.49,0.41,0.48,0.52,0.56,0.33,0.57,0.41,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.78,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.22,0
0.52,0.24,0.52,0.33,0.5,0.31,0.48,0.41,0.48,0.52,0.56,0.33,0.56,0.41,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.49,0.44,0.48,0.52,0.56,0.33,0.56,0.41,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.48,0.52,0.56,0.33,0.56,0.41,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.78,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.48,0.52,0.55,0.33,0.56,0.41,0.56,0.52,0.51,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.54,0.22,0.51,0.24,0.54,0.24,0
0.52,0.24,0.51,0.33,0.5,0.31,0.49,0.41,0.49,0.52,0.54,0.33,0.55,0.41,0.55,0.5,0.51,0.52,0.5,0.65,0.48,0.78,0.54,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.52,0.22,0.5,0.24,0.54,0.24,0
0.52,0.24,0.51,0.33,0.49,0.31,0.49,0.44,0.49,0.52,0.54,0.33,0,0,0,0,0.51,0.52,0.5,0.65,0.48,0.78,0.54,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.52,0.22,0.5,0.24,0.54,0.24,0
0.52,0.24,0.51,0.33,0.49,0.33,0.49,0.44,0.49,0.52,0.55,0.33,0,0,0,0,0.51,0.52,0.49,0.67,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.52,0.22,0.5,0.24,0.54,0.24,0
0.52,0.24,0.52,0.33,0.5,0.31,0.49,0.41,0.48,0.52,0.55,0.33,0.56,0.44,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.49,0.44,0.48,0.52,0.56,0.33,0.57,0.44,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.48,0.41,0.48,0.52,0.56,0.33,0.56,0.44,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.54,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.48,0.41,0.46,0.48,0.56,0.33,0.57,0.44,0.56,0.52,0.5,0.52,0.49,0.67,0.48,0.81,0.54,0.52,0.55,0.67,0.55,0.81,0.51,0.22,0.52,0.22,0.51,0.24,0.55,0.24,0
0.51,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0,0,0.56,0.33,0.56,0.44,0.56,0.52,0.49,0.52,0.49,0.67,0.48,0.81,0.54,0.52,0.54,0.67,0.55,0.81,0.51,0.24,0.52,0.22,0.5,0.24,0.54,0.24,0
0.51,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.49,0.5,0.56,0.33,0.56,0.44,0.55,0.52,0.49,0.52,0.49,0.67,0.48,0.81,0.52,0.54,0.54,0.67,0.55,0.81,0,0,0.52,0.22,0.5,0.24,0.54,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.48,0.5,0.56,0.33,0.56,0.44,0.56,0.52,0.49,0.52,0.49,0.67,0.48,0.81,0.54,0.52,0.54,0.67,0.55,0.81,0.51,0.24,0.52,0.22,0.51,0.24,0.54,0.24,0
0.52,0.24,0.52,0.33,0.5,0.33,0.48,0.41,0.46,0.5,0.56,0.33,0.57,0.44,0.56,0.52,0.49,0.52,0.49,0.65,0.48,0.81,0.54,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.54,0.24,0.52,0.33,0.5,0.33,0.48,0.44,0.48,0.52,0.56,0.33,0.57,0.44,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.54,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.48,0.52,0.56,0.33,0.57,0.44,0.56,0.52,0.51,0.52,0.49,0.65,0.48,0.81,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.54,0.24,0.52,0.33,0.5,0.33,0.49,0.41,0.48,0.52,0.56,0.33,0.57,0.44,0.56,0.52,0.5,0.52,0.49,0.65,0.48,0.78,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.54,0.24,0.52,0.31,0.5,0.31,0.49,0.41,0.48,0.5,0.56,0.33,0.57,0.41,0,0,0.5,0.52,0.49,0.67,0.48,0.78,0.55,0.52,0.55,0.67,0.55,0.81,0.52,0.22,0.54,0.22,0.51,0.24,0.55,0.24,0
0.52,0.2,0.52,0.28,0.49,0.28,0.48,0.41,0.46,0.5,0.56,0.28,0.56,0.39,0.56,0.5,0.5,0.5,0.5,0.65,0.48,0.78,0.55,0.5,0.56,0.65,0.57,0.83,0.52,0.2,0.54,0.2,0.51,0.2,0.55,0.2,0
0.52,0.17,0.52,0.28,0.49,0.28,0.48,0.39,0.46,0.5,0.56,0.28,0.57,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.49,0.85,0.56,0.5,0.56,0.67,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.17,0.55,0.17,0
0.54,0.15,0.54,0.26,0.49,0.26,0.48,0.39,0.48,0.48,0.57,0.26,0.59,0.39,0.57,0.48,0.51,0.5,0.49,0.67,0.49,0.85,0.56,0.5,0.56,0.67,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.17,0.55,0.15,0
0.54,0.15,0.54,0.26,0.49,0.26,0.48,0.39,0.48,0.48,0.57,0.26,0.59,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.49,0.85,0.56,0.5,0.56,0.7,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.15,0.56,0.15,0
0.54,0.15,0.54,0.26,0.5,0.26,0.48,0.39,0.46,0.5,0.57,0.26,0.59,0.39,0.57,0.5,0.5,0.5,0.49,0.67,0.49,0.85,0.56,0.5,0.56,0.7,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.15,0.56,0.15,0
0.52,0.15,0.54,0.26,0.5,0.26,0.48,0.39,0.46,0.48,0.57,0.26,0.59,0.39,0.59,0.5,0.5,0.5,0.49,0.67,0.48,0.85,0.55,0.5,0.56,0.67,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.15,0.55,0.15,0
0.52,0.17,0.54,0.26,0.5,0.26,0.49,0.39,0,0,0.57,0.26,0.59,0.39,0.59,0.52,0.5,0.5,0.5,0.67,0.48,0.85,0.55,0.52,0.56,0.7,0.57,0.85,0.51,0.15,0.52,0.15,0.51,0.17,0.55,0.15,0
0.52,0.17,0.54,0.26,0.5,0.28,0.49,0.39,0,0,0.57,0.26,0.57,0.39,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.85,0.55,0.52,0.55,0.7,0.57,0.85,0.51,0.15,0.52,0.15,0,0,0.55,0.15,0
0.51,0.17,0.54,0.26,0.5,0.28,0.49,0.39,0,0,0.57,0.26,0.57,0.39,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.85,0.55,0.52,0.55,0.7,0.57,0.85,0.51,0.15,0.52,0.15,0.5,0.17,0.55,0.17,0
0.52,0.17,0.54,0.26,0.5,0.26,0.48,0.39,0.46,0.48,0.57,0.26,0.59,0.39,0.57,0.52,0.5,0.5,0.49,0.67,0.48,0.85,0.55,0.52,0.56,0.7,0.57,0.85,0.51,0.15,0.52,0.15,0.51,0.17,0.55,0.15,0
0.52,0.17,0.54,0.26,0.5,0.26,0.48,0.39,0.46,0.48,0.57,0.26,0.59,0.39,0.59,0.5,0.5,0.5,0.49,0.67,0.48,0.85,0.55,0.5,0.56,0.7,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.17,0.55,0.15,0
0.54,0.15,0.54,0.26,0.5,0.26,0.49,0.39,0.48,0.48,0.57,0.26,0.59,0.39,0.59,0.5,0.51,0.5,0.49,0.67,0.48,0.85,0.56,0.5,0.57,0.7,0.57,0.85,0.52,0.15,0.54,0.15,0.51,0.17,0.56,0.15,0
0.55,0.17,0.54,0.26,0.5,0.26,0.49,0.39,0.49,0.52,0.57,0.26,0.59,0.39,0.59,0.5,0.52,0.5,0.5,0.67,0.49,0.85,0.57,0.5,0.57,0.7,0.57,0.85,0.54,0.15,0.55,0.15,0.52,0.17,0.56,0.17,0
0.55,0.17,0.54,0.28,0.5,0.26,0.49,0.39,0.49,0.52,0.56,0.28,0.57,0.39,0.59,0.5,0.52,0.52,0.5,0.7,0.49,0.85,0.56,0.52,0.57,0.67,0.57,0.85,0.54,0.15,0.55,0.15,0.52,0.17,0.56,0.17,0
0.55,0.17,0.52,0.26,0.51,0.26,0.5,0.39,0.5,0.5,0.55,0.26,0,0,0,0,0.52,0.5,0.51,0.67,0.49,0.85,0.56,0.5,0.57,0.67,0.57,0.85,0.54,0.15,0.55,0.15,0.51,0.17,0.56,0.17,0
0.54,0.17,0.52,0.26,0.5,0.26,0.5,0.39,0.5,0.5,0.55,0.26,0,0,0,0,0.52,0.5,0.5,0.7,0.49,0.85,0.56,0.5,0.56,0.67,0.57,0.85,0.54,0.15,0.55,0.15,0.51,0.17,0.56,0.17,0
0.55,0.17,0.52,0.26,0.5,0.26,0.49,0.39,0.49,0.5,0.55,0.26,0,0,0,0,0.52,0.52,0.5,0.67,0.49,0.85,0.56,0.5,0.57,0.7,0.57,0.85,0.54,0.15,0.55,0.15,0.52,0.17,0.56,0.17,0
